EBAY,6001,6021,EBAY,102.64,100,381.0,10.483,381.0,2026-05-29,0.3,0.31,1,200 cr,219 cr,hold,78.03,78.03,37.17,96.66,96.52,77.07,2.66,7.57,13.2,None,None,None,2026-02-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BIDU,6022,6040,BIDU,92.87,100,571.0,118.690575,571.0,None,nan,nan,12,731 cr,-461 cr,buy,74.71,74.71,74.71,88.66,88.25,58.05,3.14,9.77,28.07,None,None,None,2026-08-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RKT,6041,6053,RKT,14.63,100,530.0,8.318,530.0,2025-03-20,5.47,0.8,1,024 cr,47 cr,buy,nan,10.06,10.06,12.37,9.84,nan,4.3,11.84,25.4,None,None,None,2026-02-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GFI,6054,6078,GFI,43.85,100,434.0,4.714,434.0,2026-03-13,3.29,1.442,875 cr,356 cr,buy,nan,12.98,7.03,33.08,27.28,32.28,2.44,8.85,25.6,None,None,None,2026-03-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DHI,6079,6089,DHI,151.86,100,406.0,84.848,406.0,2026-08-06,0.3,0.45,3,335 cr,305 cr,hold,131.75,131.75,110.44,134.75,124.25,118.46,2.58,6.1,15.28,None,None,None,2025-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AIG,6090,6114,AIG,75.7,100,430.0,77.386,430.0,2026-06-15,0.66,0.5,2,673 cr,296 cr,buy,71.25,71.25,45.66,73.6,70.92,62.39,1.52,4.29,9.0,None,None,None,2026-01-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
JD,6115,6119,JD,29.35,100,429.0,24.341936,429.0,2026-04-09,3.41,1.0,131,343 cr,1,479 cr,strong_buy,24.51,24.51,20.82,27.47,22.9,13.05,2.87,6.86,17.75,None,None,None,2026-06-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RBLX,6120,6134,RBLX,38.69,100,562.0,0.213,562.0,None,nan,nan,568 cr,-100 cr,buy,nan,29.55,24.88,28.31,14.11,nan,4.25,17.65,37.2,None,None,None,2026-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AXON,6135,6161,AXON,645.72,40,349.0,45.233,349.0,None,nan,nan,322 cr,20 cr,buy,469.24,469.24,82.49,506.66,345.25,420.48,5.62,11.83,22.02,None,2026-06-26,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PCG,6162,6174,PCG,17.65,100,437.0,14.676,437.0,2026-06-30,0.28,0.05,2,583 cr,305 cr,buy,12.97,12.97,12.97,16.63,14.91,8.04,2.5,4.43,12.17,None,None,None,2025-06-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EQT,6175,6189,EQT,53.64,100,476.0,40.381,476.0,2026-08-05,0.31,0.165,929 cr,271 cr,strong_buy,nan,30.02,30.02,48.9,44.36,43.81,1.93,6.07,12.09,None,None,None,2025-12-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GBTC,6190,6208,GBTC,53.0,100,450.0,nan,450.0,None,nan,nan,0 cr,0 cr,None,59.79,59.79,6.74,44.32,32.37,25.59,2.28,5.32,16.73,None,2026-08-19,None,2026-06-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MT,6209,6223,MT,74.59,100,334.0,36.351,334.0,2026-08-07,0.2,0.15,6,284 cr,181 cr,buy,nan,21.59,20.52,64.88,58.59,41.77,2.34,5.6,16.91,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ODFL,6224,6254,ODFL,205.08,100,405.0,21.918,405.0,2026-06-03,0.14,0.29,560 cr,109 cr,hold,126.01,126.01,115.65,186.14,186.01,144.41,2.74,6.94,17.26,None,None,None,2026-05-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NTR,6255,6273,NTR,70.5,100,474.0,54.155,474.0,2026-06-30,0.78,0.55,2,728 cr,238 cr,buy,53.03,53.03,43.69,62.93,59.56,52.85,1.61,5.64,13.56,None,None,None,2025-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TTWO,6274,6290,TTWO,237.04,100,392.0,18.937,392.0,2008-09-25,0.0,0.001,668 cr,-31 cr,strong_buy,nan,187.63,90.0,221.4,205.53,184.56,3.01,6.99,15.04,None,None,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DIA,6291,6379,DIA,534.27,100,401.0,358.194,401.0,2026-06-18,0.26,1.405,0 cr,0 cr,None,366.32,450.44,366.32,518.0,486.72,438.02,0.57,1.97,4.9,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CPNG,6380,6402,CPNG,16.66,100,540.0,1.667,540.0,None,nan,nan,3,546 cr,-76 cr,buy,19.02,19.02,13.51,13.74,11.59,nan,3.16,8.38,24.16,None,2026-08-19,None,2026-05-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KGC,6403,6409,KGC,29.9,100,459.0,8.138,459.0,2026-05-21,0.13,0.04,847 cr,317 cr,buy,nan,4.32,3.0,22.91,20.22,21.56,2.78,8.92,22.14,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LVS,6410,6418,LVS,46.58,100,505.0,0.897,505.0,2026-08-04,0.64,0.3,1,372 cr,172 cr,buy,30.18,30.18,30.18,42.61,36.23,36.6,1.98,5.65,13.51,None,None,None,2026-04-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LYV,6419,6437,LYV,184.19,100,403.0,0.357,403.0,None,nan,nan,2,627 cr,-25 cr,buy,125.34,125.34,64.25,172.58,152.87,128.43,2.05,5.42,11.66,None,None,None,2025-11-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ASTS,6438,6454,ASTS,66.43,100,666.0,6.319,666.0,None,nan,nan,11 cr,-61 cr,hold,17.5,17.5,1.97,42.64,50.51,nan,5.64,19.41,63.39,None,None,None,2025-09-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TPL,6455,6469,TPL,373.18,100,566.0,22.558,566.0,2026-06-01,0.16,0.6,89 cr,54 cr,hold,269.23,269.23,140.69,311.96,284.04,299.63,3.95,9.85,27.49,None,None,None,2026-08-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
XYZ,6470,6482,XYZ,80.93,100,397.0,36.698,397.0,None,nan,nan,2,504 cr,35 cr,buy,48.21,48.21,44.27,73.83,58.09,51.97,2.85,7.39,16.02,None,None,None,2026-02-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WDAY,6483,6491,WDAY,198.42,100,426.0,26.839,426.0,None,nan,nan,985 cr,84 cr,buy,205.33,205.33,199.81,158.03,113.26,103.71,7.18,12.39,22.0,None,2026-08-19,None,2026-02-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CRCL,6492,6518,CRCL,78.59,100,688.0,13.883,688.0,None,nan,nan,290 cr,45 cr,buy,49.9,49.9,nan,48.03,nan,nan,6.14,13.1,46.61,None,None,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TEVA,6519,6527,TEVA,37.47,100,398.0,6.653,398.0,2017-11-27,0.23,0.085,1,731 cr,70 cr,strong_buy,12.47,12.47,12.47,32.62,28.5,23.72,2.38,7.03,13.9,None,None,None,2025-01-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ARES,6528,6542,ARES,143.1,100,491.0,11.031,491.0,2026-06-16,0.94,1.35,598 cr,57 cr,buy,95.8,95.8,53.15,126.55,91.47,92.89,3.8,7.61,18.27,None,2026-06-30,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MCHP,6543,6555,MCHP,77.08,100,410.0,11.88,410.0,2026-05-22,0.59,0.455,512 cr,36 cr,buy,48.52,48.52,34.13,66.25,64.98,55.68,3.66,11.9,23.37,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CCL,6556,6568,CCL,26.69,100,451.0,9.452,451.0,2026-08-07,0.56,0.15,2,731 cr,306 cr,buy,15.07,15.07,6.11,24.9,21.05,14.95,2.58,6.88,18.52,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VOD,6569,6571,VOD,16.17,100,444.0,12.640343,444.0,2026-06-05,1.71,0.277,4,046 cr,-28 cr,none,8.0,8.0,8.0,14.69,13.51,9.14,1.13,5.56,10.99,None,None,None,2026-07-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KVUE,6572,6578,KVUE,19.13,100,449.0,5.496,449.0,2026-08-12,1.1,0.21,1,540 cr,165 cr,hold,14.02,14.02,14.02,18.33,16.11,nan,1.49,4.56,8.55,None,2026-03-25,None,2025-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KMB,6579,6593,KMB,109.88,100,452.0,5.262,452.0,2026-06-05,1.16,1.28,1,658 cr,168 cr,buy,nan,92.42,116.32,103.99,93.42,91.45,1.56,5.32,10.32,None,None,None,2025-11-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GEHC,6594,6608,GEHC,74.62,100,470.0,24.298,470.0,2026-07-24,0.05,0.035,2,126 cr,198 cr,buy,57.65,57.65,57.65,65.51,55.2,nan,1.82,6.23,13.95,None,None,None,2026-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CPRT,6609,6617,CPRT,33.85,100,483.0,9.477,483.0,None,nan,nan,463 cr,155 cr,buy,nan,48.05,25.55,28.3,22.48,25.61,4.14,6.99,14.47,None,None,None,2026-06-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NRG,6618,6634,NRG,120.58,100,573.0,19.994,573.0,2026-08-03,0.39,0.475,3,312 cr,78 cr,buy,79.57,79.57,30.25,104.44,106.42,121.9,4.14,12.96,28.59,None,None,None,2026-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLS,6635,6673,CLS,301.36,100,441.0,21.562,441.0,None,nan,nan,1,559 cr,111 cr,strong_buy,58.05,244.51,8.21,262.95,258.63,252.89,6.45,21.02,34.12,None,None,None,2026-05-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RYAAY,6674,6676,RYAAY,54.79,100,525.0,21.121387,525.0,2026-01-16,0.83,0.454,1,559 cr,189 cr,strong_buy,38.52,38.52,22.37,52.32,51.41,46.54,1.98,6.71,18.26,None,None,None,2026-07-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EL,6677,6689,EL,98.01,100,591.0,11.037,591.0,2026-05-29,0.36,0.35,1,483 cr,-24 cr,buy,48.37,66.22,48.37,78.9,63.63,17.14,2.48,6.66,20.49,None,None,None,2026-03-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IRM,6690,6706,IRM,122.08,100,453.0,-4.303,453.0,2026-06-15,0.71,0.864,756 cr,41 cr,buy,77.77,77.77,72.33,114.92,104.17,91.72,3.3,7.7,14.33,None,None,None,2026-07-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VG,6707,6713,VG,13.79,100,1205.0,3.432,1205.0,2026-06-15,0.13,0.018,1,695 cr,333 cr,buy,5.72,5.72,nan,11.11,nan,nan,4.9,11.32,30.07,None,None,None,2026-04-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SYM,6714,6726,SYM,42.02,100,1428.0,5.402,1428.0,None,nan,nan,264 cr,0 cr,buy,16.32,16.32,16.32,34.56,27.57,nan,3.89,11.68,29.51,None,None,None,2025-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FISV,6727,6739,FISV,52.08,100,533.0,50.667,533.0,None,nan,nan,0 cr,0 cr,hold,nan,109.12,87.03,47.71,14.25,30.83,3.94,8.31,18.44,None,None,None,2026-06-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VEEV,6740,6754,VEEV,251.0,100,420.0,44.828,420.0,None,nan,nan,332 cr,94 cr,buy,201.54,201.54,151.02,205.88,150.5,136.21,3.64,7.8,14.03,None,2026-07-31,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
STM,6755,6777,STM,50.41,100,388.0,19.768,388.0,2026-06-23,0.18,0.09,1,309 cr,46 cr,none,21.11,21.11,17.25,41.16,48.46,28.38,3.57,16.26,27.81,None,None,None,2026-07-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
UAL,6778,6792,UAL,115.78,100,442.0,51.441,442.0,2008-01-07,1.86,2.15,6,290 cr,349 cr,strong_buy,52.0,84.64,33.68,109.8,91.89,79.87,2.66,8.39,20.8,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HAL,6793,6809,HAL,35.02,100,514.0,13.201,514.0,2026-06-03,0.49,0.17,2,237 cr,160 cr,buy,18.72,18.72,18.72,29.8,28.89,19.77,2.01,6.17,16.59,None,None,None,2026-06-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EXPE,6810,6836,EXPE,326.27,100,445.0,10.075,445.0,2026-05-28,0.15,0.48,1,570 cr,203 cr,buy,185.34,185.34,82.39,284.24,223.77,189.88,3.7,8.03,17.96,None,None,None,2026-02-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NBIS,6837,6849,NBIS,223.9,100,365.0,37.722,365.0,None,nan,nan,135 cr,4 cr,buy,73.52,73.52,nan,164.92,nan,nan,10.94,26.87,35.39,None,None,None,2026-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DVN,6850,6862,DVN,48.19,100,346.0,36.305,346.0,2026-06-15,0.66,0.32,1,878 cr,328 cr,strong_buy,25.89,25.89,25.89,41.02,38.19,23.73,2.06,5.66,15.98,None,None,None,2026-04-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TPR,6863,6889,TPR,131.72,100,559.0,3.373,559.0,2026-06-05,0.3,0.4,800 cr,152 cr,buy,nan,35.23,25.99,129.74,119.04,103.94,4.29,10.64,19.51,None,None,None,2026-08-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DG,6890,6904,DG,122.31,100,546.0,40.09,546.0,2026-07-07,0.48,0.59,4,307 cr,156 cr,buy,95.11,95.11,66.43,112.29,93.7,66.98,2.52,6.99,16.24,None,None,None,2026-03-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHTR,6905,6925,CHTR,152.47,40,697.0,142.122,697.0,None,nan,nan,5,439 cr,492 cr,hold,nan,236.08,236.08,120.89,71.65,45.2,4.9,10.09,28.52,None,None,None,2026-05-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HPE,6926,6932,HPE,53.13,100,273.0,19.113,273.0,2026-06-16,0.27,0.143,3,879 cr,144 cr,buy,19.84,19.84,11.97,46.81,39.04,21.32,5.78,14.73,22.05,None,None,None,2025-11-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FICO,6933,6989,FICO,1161.59,100,579.0,-189.709,579.0,2017-03-01,0.0,0.02,239 cr,81 cr,buy,1300.0,1300.0,340.48,940.41,770.87,994.27,4.09,11.64,26.61,None,2026-08-19,None,2026-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
JBL,6990,7068,JBL,322.77,100,473.0,12.621,473.0,2026-08-14,0.02,0.08,3,359 cr,86 cr,none,189.6,189.6,95.85,299.16,284.41,235.37,4.34,12.77,22.34,None,None,None,2026-07-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RDDT,7069,7087,RDDT,151.71,100,627.0,17.084,627.0,None,nan,nan,277 cr,87 cr,buy,79.75,119.27,nan,133.15,106.91,nan,5.69,19.56,30.19,None,None,None,2026-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BIIB,7088,7104,BIIB,221.56,100,482.0,127.61,482.0,None,nan,nan,1,002 cr,83 cr,buy,110.04,110.04,110.04,197.03,176.51,106.77,2.3,7.8,12.0,None,None,None,2026-07-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KHC,7105,7121,KHC,25.68,100,501.0,30.359,501.0,2026-06-05,1.56,0.4,2,490 cr,-339 cr,hold,21.03,21.03,30.68,23.65,21.72,18.81,2.18,6.85,10.89,None,None,None,2026-03-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DOW,7122,7132,DOW,31.75,100,612.0,21.956,612.0,2026-05-29,1.1,0.35,4,131 cr,-129 cr,buy,20.4,20.4,20.4,26.92,22.36,nan,2.35,7.31,24.7,None,None,None,2026-04-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
STZ,7133,7147,STZ,133.52,100,613.0,48.147,613.0,2026-07-30,0.77,1.03,905 cr,182 cr,none,126.45,126.45,208.12,123.04,109.89,105.79,2.71,5.47,12.56,None,None,None,2026-07-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DXCM,7148,7156,DXCM,89.88,100,472.0,6.946,472.0,None,nan,nan,497 cr,100 cr,strong_buy,54.11,54.11,66.89,78.13,61.59,36.33,2.58,7.92,14.14,None,2025-11-17,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FIS,7157,7179,FIS,40.66,100,650.0,30.903,650.0,2026-06-11,1.08,0.44,1,220 cr,337 cr,buy,66.51,66.51,46.91,38.61,30.45,23.77,3.59,9.46,17.66,None,2026-08-19,None,2026-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZS,7180,7196,ZS,184.6,40,507.0,14.635,507.0,None,nan,nan,317 cr,-7 cr,buy,164.78,164.78,84.93,146.08,91.46,98.39,4.2,8.84,23.42,None,2026-08-06,None,2026-05-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TSCO,7197,7207,TSCO,35.44,100,687.0,5.025,687.0,2026-05-27,0.68,0.24,1,575 cr,101 cr,buy,46.85,46.85,46.85,30.02,23.99,32.91,3.67,7.15,17.81,None,2026-08-19,None,2026-05-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ON,7208,7224,ON,76.58,100,508.0,18.543,508.0,None,nan,nan,619 cr,63 cr,buy,44.56,44.56,31.04,59.86,70.3,51.84,3.85,12.92,34.48,None,None,None,2026-06-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TECK,7225,7237,TECK,65.95,100,490.0,40.077656,490.0,2026-06-15,0.13,0.089,1,399 cr,249 cr,none,28.32,28.32,28.32,57.05,51.95,41.33,2.4,9.58,17.26,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SLV,7238,7254,SLV,60.01,100,656.0,21.348,656.0,None,nan,nan,0 cr,0 cr,None,nan,18.97,16.19,49.52,45.21,48.66,1.97,6.64,24.72,None,None,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FTAI,7255,7273,FTAI,210.91,100,637.0,3.936,637.0,2026-08-12,0.24,0.5,311 cr,47 cr,strong_buy,75.06,75.06,14.29,181.76,174.23,131.9,5.16,15.58,33.48,None,None,None,2026-07-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FLEX,7274,7294,FLEX,113.03,100,411.0,14.89,411.0,None,nan,nan,2,926 cr,97 cr,none,25.11,25.11,25.11,95.48,105.4,73.83,5.22,16.64,28.67,None,None,None,2026-07-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
UMC,7295,7299,UMC,18.12,100,383.0,5.5356483,383.0,2026-07-08,2.27,0.412,25,070 cr,8,346 cr,none,5.61,6.56,5.61,14.34,17.03,10.09,3.11,16.92,33.97,None,None,None,2026-07-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MTZ,7300,7330,MTZ,272.07,100,633.0,44.541,633.0,None,nan,nan,1,611 cr,49 cr,strong_buy,99.7,99.7,44.65,223.01,269.55,226.79,4.89,18.09,30.73,None,None,None,2026-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LEN,7331,7351,LEN,87.3,100,691.0,89.751,691.0,2026-07-10,0.57,0.5,3,273 cr,159 cr,hold,98.42,98.42,98.42,79.37,64.17,67.05,2.77,5.91,16.14,None,2026-08-19,None,2025-09-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Q,7352,7374,Q,126.04,100,557.0,34.676,557.0,2026-05-29,0.06,0.08,521 cr,58 cr,strong_buy,nan,nan,nan,117.39,nan,nan,4.41,12.21,27.06,None,None,None,2026-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GFS,7375,7379,GFS,48.58,100,554.0,21.536,554.0,2026-06-24,0.25,0.12,693 cr,71 cr,buy,29.77,29.77,29.77,36.5,49.88,nan,4.02,16.5,39.77,None,None,None,2026-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PAAS,7380,7384,PAAS,50.3,100,651.0,17.45,651.0,2026-05-19,0.36,0.18,431 cr,138 cr,buy,nan,12.16,12.16,41.0,37.82,35.92,3.04,10.7,26.85,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PHM,7385,7403,PHM,130.68,100,581.0,69.343,581.0,2026-06-16,0.2,0.26,1,640 cr,190 cr,buy,88.07,88.07,88.07,119.69,108.95,101.16,2.36,6.19,13.83,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ULTA,7404,7462,ULTA,527.85,40,619.0,63.475,619.0,2012-03-16,0.19,1.0,1,270 cr,118 cr,buy,309.01,309.01,309.01,478.9,395.04,411.29,3.3,7.51,16.44,None,None,None,2026-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WIT,7463,7473,WIT,1.95,100,672.0,0.89031285,672.0,2026-07-27,1.08,0.021,94,968 cr,13,219 cr,underperform,nan,2.55,2.16,1.7,1.54,1.33,2.64,6.08,23.96,None,None,None,2026-07-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PPG,7474,7488,PPG,113.92,100,575.0,37.98,575.0,2026-08-10,0.65,0.74,1,642 cr,156 cr,buy,93.39,93.39,90.24,106.9,102.84,85.07,1.93,7.09,14.49,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DLTR,7489,7507,DLTR,131.84,100,574.0,18.134,574.0,None,nan,nan,1,974 cr,126 cr,hold,84.71,84.71,60.49,117.78,96.47,80.36,2.27,5.65,14.89,None,None,None,2025-09-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZM,7508,7532,ZM,107.47,100,524.0,33.975,524.0,None,nan,nan,493 cr,207 cr,buy,70.7,70.7,55.06,90.05,81.33,nan,3.03,6.56,17.7,None,None,None,2026-03-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MDB,7533,7557,MDB,440.53,40,462.0,36.458,462.0,None,nan,nan,260 cr,-2 cr,buy,140.78,140.78,140.78,352.52,252.46,197.11,4.64,10.63,22.31,None,None,None,2026-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SOFI,7558,7574,SOFI,18.42,100,598.0,8.584,598.0,None,nan,nan,426 cr,63 cr,hold,8.6,8.6,6.01,15.73,10.73,nan,3.68,10.95,23.25,None,None,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ALAB,7575,7611,ALAB,289.02,100,359.0,9.947,359.0,None,nan,nan,120 cr,37 cr,buy,47.13,97.89,nan,230.06,164.54,nan,7.82,26.94,44.48,None,None,None,2026-07-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FSLR,7612,7642,FSLR,222.4,100,596.0,96.031,596.0,None,nan,nan,537 cr,174 cr,buy,116.56,182.99,116.56,185.88,171.86,169.13,4.09,11.4,26.6,None,None,None,2026-03-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MRNA,7643,7651,MRNA,174.38,100,276.0,16.945,276.0,None,nan,nan,222 cr,-315 cr,hold,22.28,22.28,62.55,56.47,49.17,nan,6.63,13.91,19.89,None,2025-11-21,None,2026-02-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LUV,7652,7660,LUV,41.42,100,660.0,14.476,660.0,2026-06-11,0.43,0.18,3,007 cr,83 cr,hold,23.82,23.82,21.91,39.82,38.03,28.67,2.6,8.0,22.42,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HUM,7661,7713,HUM,378.02,100,385.0,160.001,385.0,2026-06-26,0.23,0.885,14,568 cr,128 cr,buy,163.11,163.11,351.2,331.06,288.47,177.15,3.41,7.41,15.44,None,2026-04-20,None,2026-02-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FUTU,7714,7756,FUTU,109.42,100,991.0,37.461773,991.0,2026-04-16,2.38,2.6,2,230 cr,1,004 cr,strong_buy,70.6,70.6,21.23,87.09,63.3,nan,2.75,7.94,28.1,None,None,None,2026-05-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NTAP,7757,7781,NTAP,194.48,100,439.0,6.893,439.0,2026-07-10,0.27,0.52,692 cr,127 cr,buy,93.69,93.69,71.84,173.38,141.45,100.73,3.52,8.47,16.35,None,None,None,2026-01-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IP,7782,7790,IP,41.06,100,635.0,27.299,635.0,2026-08-14,1.13,0.463,2,420 cr,-272 cr,buy,43.27,43.27,29.01,37.33,30.31,27.3,2.23,7.83,18.63,None,2026-08-19,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TEAM,7791,7805,TEAM,174.23,100,532.0,4.187,532.0,None,nan,nan,657 cr,-5 cr,strong_buy,nan,135.29,135.29,119.18,45.48,26.92,4.93,12.3,21.98,None,None,None,2026-02-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RIVN,7806,7816,RIVN,15.73,100,617.0,3.749,617.0,None,nan,nan,588 cr,-323 cr,hold,nan,9.5,8.26,13.34,12.49,nan,3.79,13.7,24.75,None,None,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
